PT Level,03/02/2020,11:35:00,0.88,G
Flow_cfs,03/02/2020,11:35:00,4.40,G
FlowVolume,03/02/2020,11:35:00,11382.60,G
PT Level,03/02/2020,11:40:00,0.86,G
Flow_cfs,03/02/2020,11:40:00,4.30,G
FlowVolume,03/02/2020,11:40:00,11382.60,G
PT Level,03/02/2020,11:45:00,0.87,G
Flow_cfs,03/02/2020,11:45:00,4.35,G
FlowVolume,03/02/2020,11:45:00,11382.60,G
PT Level,03/02/2020,11:50:00,0.85,G
Flow_cfs,03/02/2020,11:50:00,4.25,G
FlowVolume,03/02/2020,11:50:00,11382.60,G
PT Level,03/02/2020,11:55:00,0.87,G
Flow_cfs,03/02/2020,11:55:00,4.35,G
FlowVolume,03/02/2020,11:55:00,11382.60,G
PT Level,03/02/2020,12:00:00,0.86,G
Flow_cfs,03/02/2020,12:00:00,4.30,G
FlowVolume,03/02/2020,12:00:00,11382.60,G
PT Level,03/02/2020,12:05:00,0.83,G
Flow_cfs,03/02/2020,12:05:00,4.15,G
FlowVolume,03/02/2020,12:05:00,11382.60,G
PT Level,03/02/2020,12:10:00,0.85,G
Flow_cfs,03/02/2020,12:10:00,4.25,G
FlowVolume,03/02/2020,12:10:00,11382.60,G
PT Level,03/02/2020,12:15:00,0.84,G
Flow_cfs,03/02/2020,12:15:00,4.20,G
FlowVolume,03/02/2020,12:15:00,11382.60,G
PT Level,03/02/2020,12:20:00,0.85,G
Flow_cfs,03/02/2020,12:20:00,4.25,G
FlowVolume,03/02/2020,12:20:00,11382.60,G
PT Level,03/02/2020,12:25:00,0.85,G
Flow_cfs,03/02/2020,12:25:00,4.25,G
FlowVolume,03/02/2020,12:25:00,11382.60,G
PT Level,03/02/2020,12:30:00,0.85,G
Flow_cfs,03/02/2020,12:30:00,4.25,G
FlowVolume,03/02/2020,12:30:00,11382.60,G
PT Level,03/02/2020,12:35:00,0.84,G
Flow_cfs,03/02/2020,12:35:00,4.20,G
FlowVolume,03/02/2020,12:35:00,11382.60,G
PT Level,03/02/2020,12:40:00,0.83,G
Flow_cfs,03/02/2020,12:40:00,4.15,G
FlowVolume,03/02/2020,12:40:00,11382.60,G
PT Level,03/02/2020,12:45:00,0.84,G
Flow_cfs,03/02/2020,12:45:00,4.20,G
FlowVolume,03/02/2020,12:45:00,11382.60,G
PT Level,03/02/2020,12:50:00,0.81,G
Flow_cfs,03/02/2020,12:50:00,4.05,G
FlowVolume,03/02/2020,12:50:00,11382.60,G
PT Level,03/02/2020,12:55:00,0.80,G
